Using downloaded and verified file: ./data/svhn/train_32x32.mat
Using downloaded and verified file: ./data/svhn/test_32x32.mat
Taskcla:  [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
Number of clients each task:  [10, 10, 10, 10, 10]
************************************************************************************************************
Task  0
************************************************************************************************************
 Epoch: 1 | Train: time= 31.3s | Valid: time=  6.2s loss=0.194, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 28.1s | Valid: time=  6.8s loss=0.061, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 27.3s | Valid: time=  6.7s loss=0.065, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 28.4s | Valid: time=  6.9s loss=0.069, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 27.6s | Valid: time=  6.7s loss=0.064, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 28.0s | Valid: time=  6.9s loss=0.067, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 28.2s | Valid: time=  7.1s loss=0.065, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 28.3s | Valid: time=  6.7s loss=0.065, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 27.7s | Valid: time=  7.1s loss=0.064, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 27.5s | Valid: time=  6.4s loss=0.070, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 27.7s | Valid: time=  6.6s loss=0.064, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 28.2s | Valid: time=  6.9s loss=0.063, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 27.6s | Valid: time=  6.6s loss=0.065, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 28.1s | Valid: time=  6.8s loss=0.067, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 27.8s | Valid: time=  6.9s loss=0.064, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 28.1s | Valid: time=  7.1s loss=0.073, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 27.5s | Valid: time=  6.4s loss=0.064, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 28.0s | Valid: time=  6.7s loss=0.066, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 28.3s | Valid: time=  6.5s loss=0.063, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.067 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 98.4%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/svhn/svhn_der_split_dp_noexem_fixd_csl_0
************************************************************************************************************
Task  1
************************************************************************************************************
 Epoch: 1 | Train: time= 27.7s | Valid: time=  6.7s loss=0.229, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 27.9s | Valid: time=  7.0s loss=0.184, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 28.6s | Valid: time=  7.1s loss=0.175, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 28.7s | Valid: time=  7.2s loss=0.092, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 28.0s | Valid: time=  6.9s loss=0.103, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 28.6s | Valid: time=  6.8s loss=0.131, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 27.8s | Valid: time=  6.7s loss=0.611, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 28.9s | Valid: time=  6.7s loss=3.396, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 28.6s | Valid: time=  6.7s loss=0.092, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 29.0s | Valid: time=  6.8s loss=19.402, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 29.2s | Valid: time=  6.2s loss=0.288, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 28.6s | Valid: time=  6.9s loss=4.011, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 28.8s | Valid: time=  6.4s loss=0.178, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 28.7s | Valid: time=  6.9s loss=0.109, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 29.0s | Valid: time=  6.7s loss=0.122, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 28.1s | Valid: time=  6.6s loss=0.174, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 28.8s | Valid: time=  6.8s loss=0.175, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 28.4s | Valid: time=  6.8s loss=0.116, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 28.5s | Valid: time=  6.9s loss=0.137, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 28.8s | Valid: time=  6.8s loss=0.353, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 28.7s | Valid: time=  6.4s loss=0.812, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 28.5s | Valid: time=  6.8s loss=1.705, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 29.1s | Valid: time=  7.0s loss=0.109, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 28.6s | Valid: time=  6.9s loss=0.108, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 28.2s | Valid: time=  6.9s loss=0.111, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 29.1s | Valid: time=  6.9s loss=0.123, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 28.4s | Valid: time=  6.8s loss=11.434, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 28.4s | Valid: time=  7.1s loss=1.077, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 28.3s | Valid: time=  6.9s loss=0.297, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 28.2s | Valid: time=  6.8s loss=0.126, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 28.8s | Valid: time=  6.9s loss=0.119, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 28.3s | Valid: time=  7.2s loss=0.122, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 29.1s | Valid: time=  6.7s loss=2.321, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 29.2s | Valid: time=  6.8s loss=1.818, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 29.2s | Valid: time=  6.6s loss=0.105, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 28.6s | Valid: time=  6.9s loss=0.094, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 28.5s | Valid: time=  6.8s loss=0.087, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 28.3s | Valid: time=  7.1s loss=0.091, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 29.2s | Valid: time=  6.8s loss=0.086, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 28.9s | Valid: time=  6.7s loss=0.102, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 28.7s | Valid: time=  6.3s loss=0.084, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 27.4s | Valid: time=  6.3s loss=0.086, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 27.8s | Valid: time=  6.8s loss=0.093, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 27.8s | Valid: time=  6.7s loss=0.089, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 28.5s | Valid: time=  6.5s loss=0.087, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 27.8s | Valid: time=  6.4s loss=0.086, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 27.9s | Valid: time=  6.7s loss=0.087, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 28.0s | Valid: time=  7.3s loss=0.091, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 28.4s | Valid: time=  7.1s loss=0.095, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 28.2s | Valid: time=  7.2s loss=0.095, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=12.220 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 98.4% <<<
>>> Test on task  1 : loss=0.091 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 97.7%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/svhn/svhn_der_split_dp_noexem_fixd_csl_0
************************************************************************************************************
Task  2
************************************************************************************************************
 Epoch: 1 | Train: time= 23.2s | Valid: time=  6.4s loss=0.057, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 23.6s | Valid: time=  6.7s loss=0.056, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 22.6s | Valid: time=  6.3s loss=0.055, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 23.0s | Valid: time=  6.8s loss=0.052, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 22.9s | Valid: time=  6.1s loss=0.059, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 22.8s | Valid: time=  6.7s loss=0.064, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 23.3s | Valid: time=  6.1s loss=0.058, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 23.1s | Valid: time=  6.7s loss=0.065, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 23.2s | Valid: time=  6.4s loss=0.063, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 22.8s | Valid: time=  6.8s loss=0.069, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 23.1s | Valid: time=  7.0s loss=0.076, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 23.0s | Valid: time=  6.6s loss=0.076, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 22.7s | Valid: time=  6.2s loss=0.110, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 22.4s | Valid: time=  6.3s loss=0.091, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 22.7s | Valid: time=  6.5s loss=0.077, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 22.4s | Valid: time=  6.5s loss=0.093, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 22.3s | Valid: time=  6.0s loss=0.090, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 22.4s | Valid: time=  6.4s loss=0.086, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 22.3s | Valid: time=  6.6s loss=0.084, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 22.4s | Valid: time=  6.1s loss=0.092, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 23.2s | Valid: time=  6.7s loss=0.084, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 22.1s | Valid: time=  6.3s loss=0.083, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 22.3s | Valid: time=  6.4s loss=0.083, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 22.9s | Valid: time=  6.8s loss=0.085, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 22.8s | Valid: time=  6.6s loss=0.083, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 22.5s | Valid: time=  6.2s loss=0.092, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 22.8s | Valid: time=  6.5s loss=0.091, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 22.8s | Valid: time=  6.4s loss=0.088, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 22.7s | Valid: time=  6.7s loss=0.076, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 23.1s | Valid: time=  6.4s loss=0.078, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 23.3s | Valid: time=  6.4s loss=0.091, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 22.9s | Valid: time=  6.5s loss=0.067, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 23.0s | Valid: time=  6.7s loss=0.087, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 22.2s | Valid: time=  6.2s loss=0.084, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 23.0s | Valid: time=  6.0s loss=0.083, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 22.9s | Valid: time=  6.5s loss=0.087, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 22.7s | Valid: time=  6.2s loss=0.086, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 22.5s | Valid: time=  6.4s loss=0.084, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 22.6s | Valid: time=  6.4s loss=0.087, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 22.5s | Valid: time=  6.6s loss=0.086, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 22.6s | Valid: time=  6.5s loss=0.086, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 22.7s | Valid: time=  6.5s loss=0.084, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 22.2s | Valid: time=  6.3s loss=0.084, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 22.6s | Valid: time=  6.6s loss=0.087, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 22.8s | Valid: time=  6.0s loss=0.090, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 23.4s | Valid: time=  6.7s loss=0.086, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 22.6s | Valid: time=  6.6s loss=0.085, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 22.4s | Valid: time=  6.3s loss=0.084, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 22.2s | Valid: time=  6.3s loss=0.084, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 22.8s | Valid: time=  6.5s loss=0.084, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=12.406 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 98.4% <<<
>>> Test on task  1 : loss=10.621 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 97.7% <<<
>>> Test on task  2 : loss=0.073 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 98.5%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/svhn/svhn_der_split_dp_noexem_fixd_csl_0
************************************************************************************************************
Task  3
************************************************************************************************************
 Epoch: 1 | Train: time= 19.1s | Valid: time=  6.9s loss=0.045, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 19.6s | Valid: time=  6.3s loss=0.043, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 19.2s | Valid: time=  6.4s loss=0.039, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 19.0s | Valid: time=  6.4s loss=0.037, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 19.3s | Valid: time=  6.8s loss=0.080, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 19.0s | Valid: time=  6.6s loss=0.035, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 19.3s | Valid: time=  6.3s loss=0.308, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 19.1s | Valid: time=  6.4s loss=0.048, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 19.4s | Valid: time=  6.3s loss=0.038, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 19.7s | Valid: time=  6.6s loss=0.042, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 19.2s | Valid: time=  6.7s loss=0.039, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 19.6s | Valid: time=  6.2s loss=0.628, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 19.5s | Valid: time=  6.5s loss=0.052, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 19.1s | Valid: time=  6.2s loss=0.042, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 19.6s | Valid: time=  6.4s loss=0.040, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 19.4s | Valid: time=  6.2s loss=0.051, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 19.3s | Valid: time=  6.3s loss=0.045, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 19.6s | Valid: time=  6.6s loss=0.045, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 19.3s | Valid: time=  6.4s loss=0.049, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 19.4s | Valid: time=  6.5s loss=0.047, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 19.6s | Valid: time=  6.3s loss=0.056, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 18.9s | Valid: time=  6.4s loss=0.052, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 19.5s | Valid: time=  6.0s loss=0.051, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 19.5s | Valid: time=  7.0s loss=0.046, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 19.6s | Valid: time=  6.6s loss=0.056, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 19.4s | Valid: time=  6.6s loss=0.044, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 19.1s | Valid: time=  6.4s loss=13.924, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 19.5s | Valid: time=  6.5s loss=0.040, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 18.9s | Valid: time=  6.3s loss=0.040, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 19.3s | Valid: time=  6.6s loss=0.047, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 19.7s | Valid: time=  6.3s loss=0.045, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 19.4s | Valid: time=  6.5s loss=0.037, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 19.3s | Valid: time=  6.5s loss=0.034, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 19.2s | Valid: time=  6.3s loss=0.039, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 18.8s | Valid: time=  6.6s loss=0.041, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 19.5s | Valid: time=  6.0s loss=0.048, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 19.3s | Valid: time=  6.3s loss=0.040, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 19.0s | Valid: time=  6.6s loss=0.041, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 19.9s | Valid: time=  6.1s loss=0.038, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 19.3s | Valid: time=  6.6s loss=0.038, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 19.7s | Valid: time=  6.2s loss=0.036, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 19.3s | Valid: time=  6.8s loss=0.037, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 19.2s | Valid: time=  6.7s loss=0.037, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 19.5s | Valid: time=  6.6s loss=0.038, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 19.1s | Valid: time=  6.3s loss=0.041, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 19.7s | Valid: time=  6.4s loss=0.038, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 19.5s | Valid: time=  6.6s loss=0.043, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 19.1s | Valid: time=  6.2s loss=0.041, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 19.5s | Valid: time=  6.7s loss=0.036, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 19.3s | Valid: time=  6.7s loss=0.043, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=12.201 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 98.4% <<<
>>> Test on task  1 : loss=15.303 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 97.7% <<<
>>> Test on task  2 : loss=11.681 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 98.5% <<<
>>> Test on task  3 : loss=0.045 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 98.8%, forg=  0.0% <<<
Save at ./results/20241205_der_csl_noexem/svhn/svhn_der_split_dp_noexem_fixd_csl_0
************************************************************************************************************
Task  4
************************************************************************************************************
 Epoch: 1 | Train: time= 17.8s | Valid: time=  6.4s loss=0.104, TAw acc=  0.0% |
 Epoch: 2 | Train: time= 17.9s | Valid: time=  6.5s loss=0.087, TAw acc=  0.0% |
 Epoch: 3 | Train: time= 17.4s | Valid: time=  6.2s loss=0.084, TAw acc=  0.0% |
 Epoch: 4 | Train: time= 17.3s | Valid: time=  6.1s loss=0.123, TAw acc=  0.0% |
 Epoch: 5 | Train: time= 18.0s | Valid: time=  6.6s loss=0.111, TAw acc=  0.0% |
 Epoch: 6 | Train: time= 17.5s | Valid: time=  5.5s loss=0.125, TAw acc=  0.0% |
 Epoch: 7 | Train: time= 17.4s | Valid: time=  5.8s loss=0.121, TAw acc=  0.0% |
 Epoch: 8 | Train: time= 17.0s | Valid: time=  6.1s loss=0.147, TAw acc=  0.0% |
 Epoch: 9 | Train: time= 17.9s | Valid: time=  6.2s loss=0.126, TAw acc=  0.0% |
 Epoch: 10 | Train: time= 17.8s | Valid: time=  6.7s loss=0.139, TAw acc=  0.0% |
 Epoch: 11 | Train: time= 18.0s | Valid: time=  6.4s loss=0.127, TAw acc=  0.0% |
 Epoch: 12 | Train: time= 18.0s | Valid: time=  6.0s loss=0.136, TAw acc=  0.0% |
 Epoch: 13 | Train: time= 17.5s | Valid: time=  5.9s loss=0.136, TAw acc=  0.0% |
 Epoch: 14 | Train: time= 17.5s | Valid: time=  6.5s loss=0.167, TAw acc=  0.0% |
 Epoch: 15 | Train: time= 17.7s | Valid: time=  5.9s loss=0.151, TAw acc=  0.0% |
 Epoch: 16 | Train: time= 17.2s | Valid: time=  6.1s loss=0.140, TAw acc=  0.0% |
 Epoch: 17 | Train: time= 17.3s | Valid: time=  6.4s loss=0.191, TAw acc=  0.0% |
 Epoch: 18 | Train: time= 17.4s | Valid: time=  6.0s loss=0.137, TAw acc=  0.0% |
 Epoch: 19 | Train: time= 17.6s | Valid: time=  6.0s loss=0.210, TAw acc=  0.0% |
 Epoch: 20 | Train: time= 17.8s | Valid: time=  6.2s loss=0.128, TAw acc=  0.0% |
 Epoch: 21 | Train: time= 17.3s | Valid: time=  6.0s loss=0.138, TAw acc=  0.0% |
 Epoch: 22 | Train: time= 17.6s | Valid: time=  6.0s loss=0.143, TAw acc=  0.0% |
 Epoch: 23 | Train: time= 17.0s | Valid: time=  6.3s loss=0.127, TAw acc=  0.0% |
 Epoch: 24 | Train: time= 17.4s | Valid: time=  6.1s loss=0.118, TAw acc=  0.0% |
 Epoch: 25 | Train: time= 17.2s | Valid: time=  6.3s loss=0.123, TAw acc=  0.0% |
 Epoch: 26 | Train: time= 17.4s | Valid: time=  6.0s loss=0.119, TAw acc=  0.0% |
 Epoch: 27 | Train: time= 17.8s | Valid: time=  6.1s loss=0.128, TAw acc=  0.0% |
 Epoch: 28 | Train: time= 17.3s | Valid: time=  6.1s loss=0.133, TAw acc=  0.0% |
 Epoch: 29 | Train: time= 17.4s | Valid: time=  5.7s loss=0.138, TAw acc=  0.0% |
 Epoch: 30 | Train: time= 17.1s | Valid: time=  6.6s loss=0.138, TAw acc=  0.0% |
 Epoch: 31 | Train: time= 17.5s | Valid: time=  6.3s loss=0.146, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 17.2s | Valid: time=  5.9s loss=0.138, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 17.8s | Valid: time=  6.3s loss=0.148, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 17.4s | Valid: time=  6.3s loss=0.177, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 17.6s | Valid: time=  6.0s loss=0.158, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 17.6s | Valid: time=  6.6s loss=0.159, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 17.6s | Valid: time=  6.5s loss=0.155, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 17.8s | Valid: time=  6.4s loss=0.156, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 17.5s | Valid: time=  5.9s loss=0.151, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 17.9s | Valid: time=  6.1s loss=0.151, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 17.4s | Valid: time=  6.1s loss=0.153, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 17.8s | Valid: time=  6.2s loss=0.149, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 17.6s | Valid: time=  5.9s loss=0.150, TAw acc=  0.0% |
